Latitude,Longitude,Magnitude
40.4006667,-121.48466670000002,1.29
51.7213,178.5973,2.4
59.8768,-152.3609,2.4
37.196999999999996,71.6693,4.4
39.7723333,-111.65299999999999,1.59
62.9196,-151.2506,1.6
33.311833299999996,-116.29433329999999,0.74
61.6437,-150.47799999999998,1.5
37.527666700000005,-118.82433329999999,0.64
-11.0709,162.46200000000002,4.8
60.5077,-151.1668,1.7
38.8253326,-122.84533689999999,0.19
30.6227,131.5567,4.5
30.6025,131.3833,5.1
37.5388333,-118.84200000000001,0.42
60.007,-152.1785,1.6
63.5143,-152.6471,2.0
-15.8343,-73.8199,4.8
36.9944,-97.9162,3.2
33.298333299999996,-116.72283329999999,0.54
33.2951667,-116.7205,0.79
61.6213,-146.4441,1.5
37.6403333,-118.94783329999999,0.1
34.1223333,-116.7365,0.72
47.6692,-120.3347,2.2
60.4879,-151.1681,3.2
37.5608333,-118.84966670000001,1.76
39.3838333,-123.0595,1.92
63.4167,-150.108,1.6
36.1967,-96.7209,3.0
63.242,-151.0078,1.2
60.4222,-151.5372,1.6
65.1544,-149.0082,0.7
38.809665700000004,-122.7925034,0.84
61.7574,-149.5028,1.6
49.453,-116.8219,2.8
38.8134995,-122.81633000000001,0.88
38.8083344,-122.814003,1.01
62.611000000000004,-147.7734,0.7
35.426,-118.48216670000001,1.77
62.0355,-150.5513,1.4
64.3589,-151.4331,1.3
51.7757,178.5337,2.8
34.3193333,-116.44583329999999,1.24
36.8446,-97.8991,3.1
37.448,-118.99216670000001,0.95
38.794166600000004,-122.7926636,0.16
61.0255,-147.7029,1.4
38.8071671,-122.78450009999999,0.91
41.8744,-119.6223,1.57
14.9265,-93.2944,4.5
59.3506,-153.0789,2.7
38.824501,-122.8458328,0.7
41.8353,-119.6294,1.73
63.5121,-147.1855,0.9
41.8436,-119.6075,1.82
14.794,-93.375,5.0
32.9311667,-116.26083329999999,0.88
63.792,-148.7009,1.2
51.5861,-173.6136,2.2
33.1831667,-115.619,1.58
36.4038,-97.3283,2.8
46.2012,-122.1775,0.9
60.2384,-140.934,1.8
36.8913,-117.2788,1.52
63.2953,-150.524,1.8
60.5932,-152.2254,1.8
35.9579,-97.4352,2.5
36.5551667,-121.06616670000001,1.16
59.777,-153.3766,2.3
41.8993,-119.6405,1.24
35.36,-92.5905,1.9
35.5265,-118.2315,1.21
36.0358333,-117.68,0.4
63.2448,-151.6345,1.8
19.4292,-155.6182,1.3
33.5138333,-116.4675,0.1
39.3782,-120.1318,0.23
39.3791,-120.134,0.43
38.757831599999996,-122.71350100000001,0.78
51.568000000000005,-173.5168,2.8
63.5276,-147.744,1.1
19.9723,-155.795,1.7
37.648166700000004,-118.9431667,0.73
35.9613333,-120.514,0.66
63.0591,-150.5138,2.4
33.506666700000004,-116.5206667,0.21
51.6081,-176.5639,3.1
61.7838,-149.1389,3.8
41.8727,-119.6356,1.78
37.906833299999995,-122.1645,0.72
38.811000799999995,-122.8278351,0.98
37.221,-97.8844,2.7
37.6533333,-119.0195,0.12
33.4831667,-116.4725,1.05
33.4835,-116.46766670000001,0.54
33.4808333,-116.47,1.09
33.482833299999996,-116.48016670000001,0.96
62.7616,-150.6413,1.5
63.4829,-151.2279,1.0
19.9341,120.0915,4.7
38.798831899999996,-122.75800320000002,1.42
52.7363,-169.4112,2.3
41.9407,-119.6484,2.84
41.8665,-119.6239,2.33
41.9498,-119.6606,1.52
19.467,-155.5992,0.7
51.5062,-178.1335,2.1
38.811164899999994,-122.81266780000001,0.92
35.9773333,-119.7565,2.01
62.1014,-151.7989,1.6
-37.7799,179.5735,4.9
51.9532,-175.1126,2.6
62.0083,-150.4708,1.8
37.56,-118.84066670000001,0.48
60.2313,-153.5358,2.8
19.2815,-154.9707,2.0
18.3535,-67.3356,2.4
59.9017,-141.1766,2.4
38.80766679999999,-122.81366729999999,1.14
53.9471,-166.2362,1.3
33.7176667,-118.36816670000002,1.27
51.8101,178.4925,2.3
61.5817,-146.4237,1.4
-2.7083,68.0738,5.1
47.8893,-122.11399999999999,0.8
35.3345,-118.67783329999999,1.18
37.6303333,-119.0355,0.71
37.472,-118.83816670000002,0.8
52.0646,-178.9208,2.3
36.5882,-98.2599,3.1
19.4218,-155.6117,0.7
63.5537,-150.6082,1.2
38.155666700000005,-122.3015,1.22
35.335,-118.66633329999999,2.01
48.4066,-114.2173,1.2
62.0164,-150.7367,2.0
41.912,-119.6463,1.65
35.9357,-97.4465,3.1
37.069,-121.178,0.89
33.7056667,-118.374,1.61
18.2434,-67.0055,2.4
42.8385,105.3646,4.7
-6.574,131.406,4.9
35.3361667,-118.6685,1.66
36.55,-121.13383329999999,1.01
-10.4874,123.9098,5.1
37.656,-118.85933329999999,0.25
33.0481667,-116.17783329999999,1.39
19.4807,-155.6942,1.1
37.5065,-118.88216670000001,0.48
51.7799,-174.8435,1.8
46.8512,-121.7533,1.0
19.42,-155.616,1.1
44.5773333,-110.87683329999999,1.58
37.2789,-97.6263,2.7
12.597999999999999,-88.0156,4.5
63.2085,-152.023,1.4
40.0445,-118.8366,0.59
19.5174,120.3077,4.7
42.8412,105.1908,4.7
37.2732,-97.6107,2.6
33.5338333,-116.72383329999998,0.65
37.639,-118.95266670000001,0.35
19.3837,-155.2445,2.2
63.5699,-147.4961,1.5
55.8846,-157.7403,3.5
33.5133333,-116.417,0.67
35.943000000000005,-117.67366670000001,1.03
19.3943,-155.6205,0.6
39.4613333,-110.945,1.3
65.1326,-149.0454,1.2
38.9645,-111.38883329999999,0.97
38.8214989,-122.8431702,0.84
39.0315,-123.0765,1.63
33.6698333,-116.73899999999999,0.81
64.979,-147.3185,1.4
35.0465,-117.66883329999999,1.61
64.4821,-17.7813,4.5
41.8615,-119.617,1.82
32.9298333,-115.7353333,1.86
53.9537,-166.2415,1.3
64.7826,-148.851,0.9
-48.1719,31.6862,4.8
32.952,-115.5325,1.26
59.9768,-152.8207,2.7
63.9205,-149.9515,1.5
-23.7058,179.8374,4.3
36.1038333,-117.8693333,0.7
53.9675,-166.2688,1.5
38.829666100000004,-122.8554993,0.58
38.793335,-122.75866699999999,0.9
41.8525,-119.6357,1.26
35.9221,-97.4432,2.6
37.6253333,-118.96466670000001,1.67
49.4128,-120.5292,2.2
38.809166,-122.81216429999999,1.64
54.4413,-161.4926,2.4
33.8575,-117.50616670000001,1.71
37.548333299999996,-118.84633329999998,0.53
65.1933,-149.02700000000002,1.2
65.2008,-148.9468,1.6
36.2811,-96.973,2.6
41.9063,-119.6155,2.64
36.2944,-96.992,3.1
48.2397,-122.1348,0.7
63.0826,-148.4852,0.8
36.1216667,-117.36133329999998,1.16
48.0915,-121.9407,1.1
41.8738,-119.6178,2.02
60.5342,-151.6908,1.9
-27.7399,-63.3694,4.6
36.9635,140.6389,4.4
36.7888,-97.6926,2.6
41.3588333,-122.0955,1.18
65.2192,-150.1057,1.2
46.9627,-121.9222,0.3
38.7576675,-122.732666,1.27
19.4233,-155.6115,0.8
-2.9199,127.4716,4.5
19.4408,-155.4845,1.2
51.7418,-175.0401,1.9
62.9488,-150.7776,1.5
63.0825,-148.8757,0.3
65.1779,-150.0919,1.4
37.6418333,-118.94566670000002,0.77
65.1684,-150.0755,2.1
38.8408318,-122.8294983,1.7
33.8346667,-117.495,1.36
38.833168,-122.80783079999999,1.13
36.115333299999996,-117.36383329999998,2.93
51.8212,-173.4961,4.9
19.4338,-155.6243,1.3
37.8016667,-122.59516670000001,2.06
-22.6097,-66.3335,4.0
38.8068352,-122.8105011,0.55
39.685333299999996,-110.73433329999999,1.82
41.024333299999995,-111.645,1.15
31.809833299999998,-114.9913333,2.57
62.7548,-148.5727,1.0
19.4968,-155.6752,1.0
64.6023,-17.3736,4.6
64.5476,-17.8162,4.3
38.8195,-122.81266780000001,1.39
33.42,-117.01583329999998,0.92
38.8271675,-122.81016540000002,0.47
38.774501799999996,-122.7211685,0.88
33.693000000000005,-116.7465,0.86
38.81733320000001,-122.81716920000001,0.43
61.556000000000004,-150.0624,1.6
19.3963,-155.621,0.7
39.688166700000004,-110.73899999999999,1.23
37.8798333,-120.54366670000002,1.73
62.508,-149.2058,1.3
37.64,-118.94666670000001,0.37
40.137,-123.83083329999998,2.0
36.8699,-98.3386,3.7
33.281833299999995,-116.84100000000001,1.44
-23.5068,-175.0727,5.3
51.4253,-178.9989,2.7
51.6224,-175.0414,2.2
33.0074,75.9845,4.3
63.5691,-150.6214,1.3
38.8396683,-122.82917020000001,1.14
59.7144,-153.3841,2.4
18.8521,-106.0717,4.2
36.8228333,-120.84333329999998,1.53
30.0303,131.1578,5.0
63.9358,-149.8395,1.3
33.6668333,-116.7555,0.54
62.9754,-148.7909,0.8
-3.2388,146.8008,4.4
33.8418333,-117.1285,1.24
62.9462,-148.7985,0.7
62.9755,-148.8259,0.7
48.2213,-121.7623,0.7
-5.1864,147.0586,4.4
59.8039,-153.1503,2.1
24.9348,123.5057,4.8
24.8233,123.3168,4.5
38.8206673,-122.84683229999999,0.57
37.3748333,-122.182,1.34
41.8759,-119.6241,2.14
51.3566,-176.2059,1.9
46.845,-112.6445,2.2
65.1622,-148.9584,0.9
33.7831667,-116.1595,1.6
37.5088333,-118.67516670000002,1.41
41.9038,-119.6379,2.28
44.6516667,-109.94766670000001,1.78
46.7766,-111.5086,2.4
65.1384,-148.9815,0.8
19.476,-155.5875,0.9
1.9541,126.4458,5.1
53.808,-162.6006,2.8
41.8865,-119.6209,1.09
38.9425,-123.1305,1.59
41.8662,-119.6379,1.28
36.1715,-121.61683329999998,1.5
54.1705,169.2155,4.7
65.1558,-149.0122,0.8
34.2435,-118.57866670000001,1.43
60.8263,-147.51,1.5
37.0165,-97.8968,2.4
18.7292,-66.1295,2.3
35.994833299999996,-120.93133329999999,1.72
61.8537,-149.6124,1.6
19.413,-155.6347,0.7
63.513000000000005,-148.8989,0.9
33.6246667,-116.736,1.15
60.1851,-141.3142,1.4
37.7445,-122.54616670000001,0.95
38.8213348,-122.8248367,0.71
38.793335,-122.75800320000002,0.54
61.5432,-150.5573,1.5
19.5186,120.3761,4.6
62.2507,-150.3051,2.2
51.7444,-175.672,1.8
20.6182,121.4251,4.7
40.1288333,-123.81916670000001,1.53
18.9085,-65.1796,2.5
61.7479,-147.6997,1.8
60.1531,-152.8798,2.8
63.2159,-150.7394,1.5
19.3807,-155.0768,1.0
35.9176667,-116.7595,1.64
38.8098335,-122.81283570000001,1.38
19.3966,120.3663,5.2
19.4791,120.4628,4.8
33.2263333,-116.75266670000002,1.11
41.8323,-119.6353,1.24
34.0345,-117.5206667,0.9
60.9353,-147.344,1.3
37.6651667,-118.8745,0.23
37.664666700000005,-118.87616670000001,0.38
37.5938333,-118.807,0.25
37.9856667,-122.057,1.68
38.8250008,-122.81133270000001,0.88
62.9163,-150.4469,1.4
60.0329,-152.358,1.8
1.8742,126.5715,4.9
16.9023,-99.9321,4.5
37.6396667,-118.94483329999998,0.31
38.8033333,-122.7991638,1.21
60.2585,-152.6527,1.9
65.3563,-150.0288,1.3
39.5293,-120.5914,0.26
41.8676,-119.6328,1.73
59.1743,-136.2918,1.5
31.7225,-40.6915,5.1
37.6443333,-118.94733329999998,0.3
46.7545,-111.5501,1.4
61.7306,-149.6082,1.2
62.3191,-150.3904,1.1
36.4804,-89.5535,1.7
41.8642,-119.6252,1.69
34.1721667,-116.835,0.95
63.4983,-149.0091,0.7
40.275833299999995,-121.29316670000001,1.04
19.284000000000002,-66.3261,2.4
19.297,-66.3233,2.7
67.0098,-146.5507,2.4
38.788501700000005,-122.73433689999999,1.12
1.9998,126.6897,4.6
40.2688333,-121.24216670000001,2.12
41.9107,-119.6227,1.47
62.2581,-153.2879,1.3
33.708833299999995,-116.81866670000001,0.73
38.7874985,-122.75,1.98
37.9826667,-122.06283329999998,1.23
7.5054,94.4557,4.5
37.7441667,-113.2605,1.03
38.826667799999996,-122.8105011,0.52
7.4662,94.3963,5.2
51.5079,-177.3168,2.4
38.7854996,-122.7346649,1.92
38.7676659,-122.7106705,0.77
62.0517,-148.9717,1.2
44.6881,-111.8498,1.4
41.8141,-119.5963,0.91
38.9673333,-123.1545,2.04
41.8207,-119.6006,1.9
63.5645,-147.4872,1.0
62.8544,-151.0557,2.0
38.806,-122.86833329999999,0.67
1.9597,126.5675,4.9
1.9316,126.5402,5.0
63.1309,-150.3832,1.2
38.7873344,-122.7356644,0.77
62.108999999999995,-147.8954,1.3
1.8513,126.4974,5.9
39.5188,-120.6047,0.33
38.9683333,-123.156,1.89
41.9097,-119.64200000000001,0.94
37.2853,-97.6267,2.5
46.2416,-111.7753,1.0
38.8421669,-122.8308334,0.64
33.778833299999995,-116.00783329999999,2.85
36.6544,-98.2555,2.6
61.6669,-151.359,1.3
60.2412,-141.8066,1.2
36.0183333,-117.77600000000001,0.17
41.8697,-119.6366,1.74
40.418,-121.46583329999999,0.55
7.4546,94.3792,5.5
37.641,-118.9475,0.33
18.6651,-67.1348,3.2
38.9701667,-123.1578333,1.28
38.842498799999994,-122.83000179999999,1.49
38.8434982,-122.8294983,1.9
39.5274,-120.6093,0.38
63.5336,-150.9982,1.7
35.3451667,-118.65616670000001,1.18
37.3705,-118.48383329999999,1.37
36.0728,-89.8243,2.2
36.0643,-89.81,1.8
41.8847,-119.6211,2.21
61.5536,-140.751,1.2
40.494,-111.338,1.14
39.529,-120.61200000000001,1.62
37.64,-118.94466670000001,0.42
37.6533333,-118.85233329999998,0.6
59.8243,-138.7327,1.1
37.6861667,-119.60566670000001,1.96
37.6413333,-118.94116670000001,0.42
18.6303,-64.50399999999999,2.8
19.4295,-155.6257,2.4
53.3761,-163.5735,2.7
63.4787,-148.1373,1.5
60.0891,-151.5811,1.2
62.1919,-153.2759,1.0
40.2945,-124.85700000000001,2.53
63.0884,-151.5551,0.9
38.666,23.4077,4.2
39.5935,-112.10366670000002,1.43
38.7816658,-122.75666809999998,0.48
37.6645,-118.87933329999998,0.36
37.658333299999995,-118.8896667,0.24
-37.7527,-179.9206,4.3
38.8321648,-122.88200379999999,0.53
48.3388,-122.2072,1.1
37.63,-119.31516670000002,1.06
38.1919,72.9695,5.0
35.0413333,-117.67683329999998,1.33
62.4507,-151.1019,1.3
-26.6823,-178.2994,4.0
-9.6382,155.4203,4.0
38.8243333,-122.79933329999999,0.23
38.8173333,-122.8285,0.45
41.3325,-122.11366670000001,0.15
63.0791,-148.921,0.4
59.9371,-153.4192,1.8
33.2505,-115.7045,1.69
41.9231,-119.6483,1.62
35.7315,-118.02833329999999,1.0
32.389166700000004,-115.27433329999998,2.03
19.4974,120.3762,4.2
51.776,178.394,3.8
36.1125,-117.85066670000002,0.79
38.814834600000005,-122.8274994,1.2
41.8863,-119.6344,1.37
-18.2641,167.4663,4.6
62.8525,-149.614,0.9
53.688,-164.3792,3.3
60.7256,-147.6591,1.4
43.7215,-121.3148,0.7
46.8712,-121.913,0.5
60.0324,-153.403,3.6
41.9067,-119.6319,2.28
41.9082,-119.6437,1.56
36.8944,-116.2246,0.07
19.483,120.6128,4.1
38.6258,23.4218,4.1
41.9112,-119.6434,1.4
41.9184,-119.6439,1.81
38.68,23.2442,5.1
38.6672,23.4595,5.4
41.9238,-119.6281,3.48
37.665,-118.87616670000001,0.8
38.816001899999996,-122.82316589999999,0.69
51.8845,-174.5632,2.1
33.6898333,-116.75716670000001,0.73
63.0518,-148.8589,0.2
-3.1171,136.7766,4.5
65.1525,-148.9576,0.9
61.1708,-147.0115,1.1
65.1751,-148.941,0.8
38.8218346,-122.7643356,0.75
61.9847,-150.1931,1.3
37.983000000000004,-122.0595,1.77
46.8318,-121.9642,0.2
39.2093,-120.0663,0.5
38.8383331,-122.8264999,0.68
38.5022,-118.3626,0.01
46.8363,-121.9552,0.1
41.9309,-119.6409,1.61
37.485833299999996,-118.34683329999999,1.16
41.9206,-119.6346,1.98
63.2411,-151.3378,1.1
65.1525,-148.9653,1.6
33.6683333,-116.75716670000001,1.18
62.8894,-149.6372,1.2
64.7007,-148.1753,0.8
37.641,-118.944,0.74
41.529166700000005,-112.28566670000001,1.0
33.6953333,-116.815,1.91
33.6983333,-116.81566670000001,1.76
41.8439,-119.6425,1.42
33.6676667,-116.76066670000002,0.59
37.6383333,-118.9435,0.84
33.6581667,-116.7616667,1.69
44.363,-110.68416670000002,0.81
44.657166700000005,-109.9775,0.85
60.2667,-141.0027,1.0
33.6611667,-116.76183329999999,1.41
37.6408333,-118.94333329999999,0.39
38.831665,-122.7959976,0.57
61.5511,-140.6553,3.0
42.1136,144.3436,4.7
44.3625,-110.67916670000001,1.18
51.8166,178.4077,2.2
36.4215,-97.037,3.0
59.1218,-152.1851,2.0
51.6932,176.2438,2.9
19.0489,-66.8671,2.8
37.979833299999996,-122.05283329999999,2.76
38.75999829999999,-122.7271652,0.62
19.491,120.2708,4.5
40.585,-125.25183329999999,2.46
37.1813,-117.0565,1.73
35.7093333,-117.58716670000001,0.94
44.486999999999995,-110.44716670000001,1.13
51.7442,-174.2435,2.2
36.4189,-97.0367,2.8
61.5573,-141.0724,1.6
19.6165,-155.8102,1.6
55.0864,-160.5749,2.3
37.641999999999996,-118.95266670000001,0.28
38.8168335,-122.80583190000002,0.88
61.9048,-149.1233,1.2
34.2423333,-118.25216670000002,1.18
-7.0853,120.3697,5.1
38.8181648,-122.80766299999999,0.55
38.8248329,-122.81033329999998,0.98
33.7771667,-116.0056667,2.19
44.354833299999996,-110.67233329999999,0.89
66.0463,-150.7814,1.5
34.6121667,-119.1758333,1.87
58.4056,-154.5161,1.4
51.3681,-176.486,1.9
36.638000000000005,-98.1469,2.6
41.7203,-124.3633,2.3
41.1343333,-127.23666670000001,3.16
41.0941667,-127.288,2.93
33.9385,-117.90483329999999,1.11
61.5486,-141.0761,1.3
36.0485,-120.65016670000001,0.63
51.8318,178.4294,2.2
61.2792,-151.7444,1.4
36.382,-117.85033329999999,1.09
61.527,-140.6233,1.3
61.5456,-140.6532,1.4
38.794166600000004,-122.7486649,0.89
38.8419991,-122.8293304,0.64
51.3989,-176.5919,2.7
37.5831667,-118.81466670000002,0.85
18.7399,-67.1576,3.5
-5.8794,130.7129,4.4
72.4202,1.8444,4.7
37.6411667,-118.9505,0.35
39.863833299999996,-120.48666670000001,2.43
33.8478333,-117.055,1.12
38.830333700000004,-122.78133390000002,0.56
35.332666700000004,-118.68233329999998,1.4
35.336,-118.6698333,1.79
-46.356,33.7741,6.2
35.8219,-90.0502,2.4
34.853666700000005,-119.23966670000001,1.86
60.1415,-152.7011,2.4
38.078,-118.8578,0.81
60.9557,-149.4758,1.5
38.8195,-122.8363342,0.35
38.8176651,-122.8065033,1.78
35.710333299999995,-117.59016670000001,1.94
61.7527,-150.8259,1.8
34.3321667,-117.68933329999999,1.13
37.3611667,-118.41783329999998,1.1
38.8171654,-122.80783079999999,1.19
38.8175,-122.806,2.02
65.1665,-149.0563,0.6
35.7748333,-117.64016670000001,0.51
37.6401667,-118.944,0.4
56.0122,163.6206,4.5
39.2438333,-123.07183329999998,1.94
51.6128,179.5595,1.6
41.9112,-119.6502,2.26
33.924,-117.9185,1.26
53.3348,-165.5606,2.7
60.7939,-151.5516,1.8
32.213666700000005,-115.2383333,2.85
65.9161,-148.298,1.2
19.6575,120.2894,4.9
19.535999999999998,120.2942,4.8
37.5105,-118.83266670000002,0.41
18.7076,-106.4841,4.8
59.898999999999994,-151.7715,3.0
19.5101,120.3965,4.8
41.8772,-119.624,2.08
41.8726,-119.6187,1.19
32.9911667,-115.56883329999998,1.44
19.4711,120.2482,5.0
19.6026,120.4452,5.4
36.644,-121.26316670000001,0.68
19.5658,120.3783,5.3
63.5071,-151.055,0.8
62.383,-147.8579,1.0
38.777832000000004,-122.7271652,0.94
19.5447,-155.7558,1.2
46.2142,-121.5102,1.0
65.171,-149.0112,1.0
19.5301,120.2766,5.1
65.1842,-149.0154,2.0
-9.754,155.1617,5.6
-9.2683,155.6353,4.4
38.825832399999996,-122.7956696,0.9
36.0445,-120.616,1.23
41.8975,-119.647,1.55
51.343,-176.4912,1.6
37.6416667,-118.9445,1.22
36.0283333,-120.6396667,0.55
38.8186684,-122.8180008,0.69
44.611000000000004,-110.63033329999999,1.21
40.0834,-119.6799,0.11
36.5571,-89.6138,1.5
65.1606,-149.0527,0.6
38.8216667,-122.76416780000001,0.87
38.813999200000005,-122.81950379999999,0.44
34.036666700000005,-116.601,0.74
63.496,-150.0972,1.4
37.6378333,-118.94566670000002,0.53
51.6928,-178.5563,2.1
37.6413333,-118.9435,0.11
37.6375,-118.94816670000002,1.46
63.0987,-151.5021,1.2
-35.9828,-102.1407,5.1
38.8218346,-122.76716609999998,0.63
37.6396667,-118.94716670000001,1.47
38.8775,-122.3915,1.37
37.854833299999996,-122.24833329999998,0.92
62.3709,-150.304,2.1
62.2171,-152.3269,1.8
37.6328333,-118.88016670000002,0.75
37.5821667,-118.81833329999999,0.56
35.2153333,-118.08083329999998,1.17
37.708833299999995,-122.55416670000001,1.86
62.2149,-151.207,1.6
37.5788333,-118.81666670000001,1.46
38.7811661,-122.71549990000001,0.59
35.915,-117.92416670000001,0.83
41.9009,-119.6429,1.46
61.2192,-149.995,1.4
41.9102,-119.6256,2.07
38.8278351,-122.79683689999999,1.35
37.6408333,-118.94383329999998,0.82
41.8939,-119.6234,1.58
35.7281667,-118.023,1.48
35.725666700000005,-118.0275,1.39
32.8716667,-116.21799999999999,1.2
54.6016,-163.0644,2.4
60.0452,-140.7659,1.2
41.8654,-119.6435,0.82
41.8988,-119.6336,1.72
37.6393333,-118.94683329999998,1.17
41.8878,-119.6387,1.24
37.6418333,-118.9431667,0.71
37.640666700000004,-118.94816670000002,1.1
41.8707,-119.6542,1.02
41.8116,-119.6507,1.26
32.9706667,-115.5675,1.52
62.2663,-151.1967,1.5
37.6395,-118.946,0.97
41.8717,-119.6377,1.67
-17.732,-178.7137,4.5
63.489,-150.8603,0.9
41.8735,-119.6273,1.53
41.9111,-119.6311,1.18
41.9278,-119.6276,4.02
33.315,-116.2796667,0.87
33.5748333,-117.03766670000002,0.84
18.5187,-106.3999,4.6
34.2346667,-118.58166670000001,1.26
44.8048333,-111.29,0.31
34.356,-118.43133329999999,1.39
41.9242,-119.6311,1.66
41.9124,-119.6242,1.12
60.0654,-151.0199,1.6
18.2832,-106.3974,4.5
41.9081,-119.6277,1.38
40.223833299999995,-121.14666670000001,1.45
41.9038,-119.6329,1.41
41.8917,-119.6298,1.56
38.8331667,-122.758,0.28
41.8984,-119.6482,2.04
41.8928,-119.6527,0.94
37.639166700000004,-118.94733329999998,0.72
61.8737,-150.9852,1.6
19.4715,-155.5982,0.5
38.5733,-118.4402,0.58
41.9076,-119.639,2.43
47.4318,-122.1798,1.1
51.5245,-178.1184,2.5
41.8767,-119.6249,1.54
41.8568,-119.6251,1.37
35.7326667,-118.348,1.11
41.8526,-119.6285,1.53
33.536333299999995,-116.72216670000002,0.85
41.8913,-119.634,1.43
53.4349,-167.387,1.6
-21.504,-179.2231,4.9
59.9208,-152.8374,1.9
33.497833299999996,-116.79583329999998,0.6
37.089833299999995,-121.505,0.82
63.1331,-150.2688,0.9
33.016999999999996,-116.30716670000001,1.21
40.353666700000005,-121.476,0.56
41.8604,-119.6309,1.48
41.8733,-119.6148,1.24
36.7393,-97.5609,2.8
19.4034,-67.408,2.9
61.88399999999999,-148.6706,1.2
40.078,-119.6646,0.3
37.6401667,-118.94933329999999,0.57
40.0794,-119.6584,0.24
40.0718,-119.6588,0.57
34.304333299999996,-116.43366670000002,1.39
37.6438333,-118.9525,0.32
40.413000000000004,-121.47816670000002,1.24
7.6862,94.4588,4.8
1.746,126.8113,4.7
63.0835,-150.7735,1.4
38.8264999,-122.8381653,0.78
38.972333299999995,-123.16016670000002,1.31
41.906000000000006,-119.6558,1.21
48.4069,-114.197,1.2
43.7137,-121.3298,2.3
20.6955,94.3863,5.4
61.6192,-151.2744,1.7
36.7797,-97.6233,2.7
41.8694,-119.6294,2.17
38.2989,72.3076,4.5
41.885,-119.6376,1.17
51.3385,-177.0367,1.7
63.0805,-151.4834,3.1
62.1343,-151.0,2.9
-18.5994,-174.7967,4.3
43.7242,-121.3152,0.5
35.9646667,-120.98200000000001,1.15
63.817,-148.4678,1.4
20.1763,-156.082,1.7
39.6483,-120.0165,0.04
41.8901,-119.6448,0.96
38.841499299999995,-122.8381653,0.83
38.8423347,-122.83950039999999,0.48
61.8035,-150.4332,1.3
41.7885,-119.5491,2.09
36.024,-117.80066670000001,0.35
8.0725,94.9433,4.3
38.975333299999996,-111.35416670000001,1.16
37.1784,-98.0116,3.1
64.7946,-147.3527,0.3
44.4511667,-110.9733333,0.32
27.5222,90.3078,4.2
38.8121681,-122.80449679999998,0.55
46.2023,-122.2092,0.2
65.1718,-148.9899,1.0
38.819831799999996,-122.76750179999999,0.81
36.3495,-117.46066670000002,1.69
64.5224,-17.6967,4.5
29.4653,70.1163,4.4
41.8439,-119.6653,1.62
39.3371,-120.0134,0.85
36.2766,-97.2315,2.9
40.4133333,-121.47866670000002,1.67
-9.5484,155.1391,5.8
38.3215,-122.1885,1.03
37.558833299999996,-118.84583329999998,0.43
40.4183333,-121.47266670000002,0.69
19.4768,-155.5868,0.9
38.823001899999994,-122.8443298,0.98
52.1063,-168.3608,2.3
38.757831599999996,-122.72699740000002,1.22
38.819168100000006,-122.7614975,1.51
40.414,-121.47516670000002,1.87
-32.9623,-70.5086,4.8
40.4105,-121.484,1.54
40.402666700000005,-121.4905,1.34
64.8926,-146.1274,0.8
40.4856667,-123.6705,1.87
33.0331667,-116.42116670000001,1.42
18.5845,145.6573,4.6
64.9821,-147.3699,1.5
36.9386,140.6435,4.2
37.6446667,-118.95183329999999,0.3
36.7338333,-121.3355,0.34
37.790833299999996,-121.78399999999999,1.29
-23.42,-67.09,4.4
37.6345,-118.88266670000002,0.2
37.637,-118.94416670000001,0.15
37.64,-118.948,0.36
2.6656,98.5303,4.4
41.9107,-119.6312,1.27
37.641999999999996,-118.97083329999998,0.24
34.1175,-118.4943333,1.75
37.643666700000004,-118.94733329999998,0.39
43.7033,-121.3198,1.3
36.2839,-97.2336,3.3
-37.681999999999995,179.685,6.7
37.6328333,-118.88116670000001,1.09
62.1022,-25.6827,5.0
37.602166700000005,-118.88566670000002,0.32
37.643666700000004,-118.9461667,0.38
37.64,-118.94566670000002,1.06
37.5415,-118.87383329999999,0.49
38.8308333,-122.7795,0.65
38.8248329,-122.78050230000001,0.88
38.83366779999999,-122.7774963,1.08
38.8288333,-122.7766667,2.51
37.353666700000005,-122.2115,0.68
62.3182,-151.1146,1.7
35.9538333,-120.50216670000002,0.14
62.5561,-149.4382,2.1
44.4198333,-111.01516670000001,0.4
41.8865,-119.6314,1.91
38.8071671,-122.81933590000001,0.55
40.3975,-124.2796667,1.4
37.6743333,-118.85583329999999,0.33
61.8978,-151.0944,1.5
36.6976667,-121.296,0.37
33.3621667,-116.37799999999999,1.24
38.7929993,-122.75766750000001,0.52
41.902,-119.6258,1.92
47.0252,-117.4123,2.8
38.8330002,-122.8085022,0.39
37.256,-97.6282,2.8
35.999333299999996,-120.56166670000002,2.03
63.5358,-147.4374,1.2
37.3725,-118.459,0.49
-25.726,179.8158,4.7
61.5548,-147.851,1.7
38.808998100000004,-122.80149840000001,1.58
63.4836,-147.5449,2.2
40.8651667,-123.46583329999999,2.07
41.9058,-119.6324,2.25
40.3645,-124.24799999999999,1.53
51.5837,-175.35299999999998,1.5
60.4165,-152.1093,1.6
63.3897,-151.2994,0.9
35.486,-97.2653,2.2
38.828167,-122.86049650000001,0.78
38.826666700000004,-122.85666670000002,0.49
38.8201675,-122.8030014,0.18
37.6731667,-118.85866670000001,1.09
33.0203333,-117.76816670000001,1.79
41.8813,-119.6721,1.83
38.8046667,-122.8115,0.31
